Date,Open,High,Low,Close,Adj Close,Volume,APrice 
7/31/2017,2883.27002,2946.02002,2659.620117,2746.98999,2746.98999,341216428,2815.130005
8/1/2017,2746.98999,2773.800049,2668.870117,2720.530029,2720.530029,222534344,2733.76001
8/2/2017,2720.530029,2822.879883,2717.620117,2809.98999,2809.98999,188517085,2765.26001
8/3/2017,2809.98999,2892.669922,2779.51001,2878.48999,2878.48999,195800289,2844.23999
8/4/2017,2878.48999,3344.01001,2875.909912,3262.800049,3262.800049,503737620,3070.64502
8/5/2017,3262.800049,3295.070068,3166.52002,3232.030029,3232.030029,196484496,3247.415039
8/6/2017,3232.030029,3425.129883,3198.51001,3401.909912,3401.909912,294021645,3316.969971
8/7/2017,3401.909912,3494.870117,3357.149902,3429.379883,3429.379883,366169429,3415.644898
8/8/2017,3429.379883,3437.149902,3251.030029,3348.790039,3348.790039,324058681,3389.084961
8/9/2017,3348.790039,3453.840088,3322.919922,3425.669922,3425.669922,242024460,3387.229981
8/10/2017,3425.669922,3706.47998,3409.790039,3654.370117,3654.370117,345135492,3540.02002
8/11/2017,3654.370117,3967.26001,3611.360107,3871.620117,3871.620117,469532325,3762.995117
8/12/2017,3871.620117,4189.419922,3847.310059,4062.600098,4062.600098,638917500,3967.110108
8/13/2017,4062.600098,4336.709961,3978.949951,4327.939941,4327.939941,540927757,4195.27002
8/14/2017,4327.939941,4436.47998,3837.129883,4161.660156,4161.660156,872840682,4244.800049
8/15/2017,4161.660156,4398.060059,3938.620117,4387.399902,4387.399902,472960334,4274.530029
8/16/2017,4387.399902,4487.5,4194.100098,4278.919922,4278.919922,554232802,4333.159912
8/17/2017,4278.919922,4362.72998,3978.280029,4105.370117,4105.370117,603898315,4192.14502
8/18/2017,4105.370117,4189.680176,3957.459961,4150.450195,4150.450195,462723151,4127.910156
8/19/2017,4150.450195,4182.290039,4034.399902,4066.600098,4066.600098,288193446,4108.525147
8/20/2017,4066.600098,4097.25,3966.929932,4005.100098,4005.100098,365174045,4035.850098
8/21/2017,4005.100098,4142.680176,3612.209961,4089.699951,4089.699951,659657838,4047.400025
8/22/2017,4089.699951,4255.620117,4070.48999,4141.089844,4141.089844,402340258,4115.394898
8/23/2017,4141.089844,4364.109863,4111.709961,4318.350098,4318.350098,305373477,4229.719971
8/24/2017,4318.350098,4461.709961,4292.629883,4364.410156,4364.410156,362283252,4341.380127
8/25/2017,4364.410156,4379.279785,4263.279785,4352.299805,4352.299805,199403922,4358.354981
8/26/2017,4352.299805,4408.180176,4321.120117,4345.75,4345.75,185180843,4349.024903
8/27/2017,4345.75,4403.129883,4195.22998,4390.310059,4390.310059,325285703,4368.03003
8/28/2017,4390.310059,4647.830078,4350.220215,4597.310059,4597.310059,455467850,4493.810059
8/29/2017,4597.310059,4644.060059,4491.790039,4583.02002,4583.02002,313466398,4590.16504
8/30/2017,4583.02002,4765.069824,4580.129883,4735.109863,4735.109863,338981145,4659.064942
8/31/2017,4735.109863,4925.22998,4690.169922,4921.850098,4921.850098,491140364,4828.479981
9/1/2017,4921.850098,4976.52002,4448.640137,4573.799805,4573.799805,747713818,4747.824952
9/2/2017,4573.799805,4719.779785,4397.740234,4612.919922,4612.919922,470135795,4593.359864
9/3/2017,4612.919922,4621.009766,4098.580078,4267.450195,4267.450195,737216060,4440.185059
9/4/2017,4267.450195,4496.669922,4004.620117,4409.080078,4409.080078,673846827,4338.265137
9/5/2017,4409.080078,4660.040039,4401.529785,4618.709961,4618.709961,504717245,4513.89502
9/6/2017,4618.709961,4690.549805,4493.200195,4635.600098,4635.600098,324939872,4627.15503
9/7/2017,4635.600098,4699.589844,4130.879883,4326.450195,4326.450195,786819863,4481.025147
9/8/2017,4326.450195,4402.149902,4185.330078,4335.129883,4335.129883,332195251,4330.790039
9/9/2017,4335.129883,4338.080078,4032.149902,4245.890137,4245.890137,451244396,4290.51001
9/10/2017,4245.890137,4364.419922,4134.620117,4217.899902,4217.899902,375254125,4231.89502
9/11/2017,4217.899902,4387.759766,4074.969971,4158.919922,4158.919922,453402207,4188.409912
9/12/2017,4158.919922,4174.580078,3752.01001,3870.290039,3870.290039,728385231,4014.604981
9/13/2017,3870.290039,3930.689941,3218.97998,3243.080078,3243.080078,1118258889,3556.685059
9/14/2017,3243.080078,3824.429932,2979.879883,3713.76001,3713.76001,1519153953,3478.420044
9/15/2017,3713.76001,3893.669922,3551.830078,3698.919922,3698.919922,627559216,3706.339966
9/16/2017,3698.919922,3796.560059,3485.830078,3689.610107,3689.610107,351250484,3694.265015
9/17/2017,3689.610107,4122.75,3689,4100.279785,4100.279785,586938661,3894.944946
9/18/2017,4100.279785,4120.709961,3852.219971,3907.959961,3907.959961,488897829,4004.119873
9/19/2017,3907.959961,4053.040039,3846.76001,3882.159912,3882.159912,342438072,3895.059937
9/20/2017,3882.159912,3912.790039,3576.540039,3617.27002,3617.27002,543570164,3749.714966
9/21/2017,3617.27002,3753.51001,3505.810059,3600.830078,3600.830078,414612501,3609.050049
9/22/2017,3600.830078,3813.389893,3563.179932,3788.02002,3788.02002,253370774,3694.425049
9/23/2017,3788.02002,3790.889893,3633.879883,3667.52002,3667.52002,183852135,3727.77002
9/24/2017,3667.52002,3971.5,3665.669922,3932.830078,3932.830078,386674961,3800.175049
9/25/2017,3932.830078,3982.310059,3858.75,3892.699951,3892.699951,248481868,3912.765015
9/26/2017,3892.699951,4232.350098,3882.080078,4212.200195,4212.200195,480358673,4052.450073
9/27/2017,4212.200195,4274.640137,4112.879883,4195.649902,4195.649902,386909537,4203.925049
9/28/2017,4195.649902,4237.509766,4030.370117,4172.790039,4172.790039,404599756,4184.219971
9/29/2017,4172.790039,4383.27002,4164.25,4360.620117,4360.620117,290796939,4266.705078
9/30/2017,4360.620117,4412.620117,4258.319824,4403.089844,4403.089844,262485153,4381.854981
10/1/2017,4403.089844,4477.379883,4364.669922,4401.319824,4401.319824,314621927,4402.204834
10/2/2017,4401.319824,4435.990234,4230.72998,4314.180176,4314.180176,353046057,4357.75
10/3/2017,4314.180176,4355.290039,4183.569824,4218.660156,4218.660156,272424730,4266.420166
10/4/2017,4218.660156,4365.759766,4143.350098,4321.439941,4321.439941,271914958,4270.050049
10/5/2017,4321.439941,4422.149902,4296.930176,4371.939941,4371.939941,269878225,4346.689941
10/6/2017,4371.939941,4472.919922,4319.47998,4435.810059,4435.810059,176332039,4403.875
10/7/2017,4435.810059,4622.870117,4419.359863,4611.700195,4611.700195,323063950,4523.755127
10/8/2017,4611.700195,4875.379883,4556.149902,4777.490234,4777.490234,518586828,4694.595215
10/9/2017,4777.490234,4930,4722.810059,4763.359863,4763.359863,475717720,4770.425049
10/10/2017,4763.359863,4874.890137,4718.600098,4824.200195,4824.200195,338533507,4793.780029
10/11/2017,4824.200195,5432.629883,4814.97998,5432.620117,5432.620117,848641969,5128.410156
10/12/2017,5432.620117,5852.779785,5391.970215,5637.259766,5637.259766,1211469140,5534.939942
10/13/2017,5637.259766,5839.620117,5568.859863,5824.709961,5824.709961,434406119,5730.984864
10/14/2017,5824.709961,5862.689941,5448.220215,5688.140137,5688.140137,571166215,5756.425049
10/15/2017,5677.350098,5795.330078,5576.100098,5759.330078,5759.330078,349154669,5718.340088
10/16/2017,5759.25,5773.319824,5521.089844,5598.580078,5598.580078,368658284,5678.915039
10/17/2017,5598.580078,5601.299805,5114.870117,5575.830078,5575.830078,654722509,5587.205078
10/18/2017,5576.709961,5737.410156,5517.620117,5698.649902,5698.649902,469774559,5637.679932
10/19/2017,5698.620117,6075.319824,5611.390137,5993.109863,5993.109863,729487923,5845.86499
10/20/2017,5993.109863,6187.200195,5874.540039,6006.649902,6006.649902,684989667,5999.879883
10/21/2017,6006.649902,6070.560059,5722.97998,5982.859863,5982.859863,618893096,5994.754883
10/22/2017,5982.859863,6048.97998,5644.220215,5903.609863,5903.609863,801148315,5943.234863
10/23/2017,5903.609863,5904.629883,5463.410156,5513.080078,5513.080078,811951129,5708.344971
10/24/2017,5513.080078,5747.959961,5375.640137,5734,5734,585738379,5623.540039
10/25/2017,5734,5970.399902,5689.919922,5887.609863,5887.609863,547664553,5810.804932
10/26/2017,5887.620117,5997.830078,5692.319824,5764.560059,5764.560059,488283724,5826.090088
10/27/2017,5764.560059,5871.040039,5654.799805,5726.609863,5726.609863,305611140,5745.584961
10/28/2017,5726.609863,6295.430176,5679.370117,6147.52002,6147.52002,966990808,5937.064942
10/30/2017,6147.700195,6226.180176,6018.970215,6124.279785,6124.279785,481600502,6135.98999
10/31/2017,6124.279785,6467.200195,6090.830078,6451.240234,6451.240234,637838767,6287.76001
11/1/2017,6449.100098,6738.740234,6355,6737.779785,6737.779785,869798619,6593.439942
11/2/2017,6737.779785,7339.910156,6737.77002,7024.810059,7024.810059,1663170039,6881.294922
11/3/2017,7024.810059,7445.620117,6938.930176,7152.120117,7152.120117,1120978013,7088.465088
11/4/2017,7146.97998,7492.240234,6957.839844,7363.799805,7363.799805,773371754,7255.389893
11/5/2017,7363.799805,7599.439941,7284.330078,7389.549805,7389.549805,789287755,7376.674805
11/6/2017,7389.549805,7429.700195,6934.72998,6959.22998,6959.22998,1148125488,7174.389893
11/7/2017,6959.27002,7222.370117,6957.799805,7102.75,7102.75,716798409,7031.01001
11/8/2017,7102.22998,7869.100098,7026.970215,7444.359863,7444.359863,1632547465,7273.294922
11/9/2017,7444.359863,7457.120117,7040.830078,7129.589844,7129.589844,915963933,7286.974854
11/10/2017,7129.589844,7318.970215,6406.049805,6565.799805,6565.799805,1513421266,6847.694825
11/11/2017,6565.799805,6821.5,6197.870117,6339.859863,6339.859863,878096915,6452.829834
11/12/2017,6339.870117,6490.529785,5493.640137,5878.129883,5878.129883,1629165385,6109
11/13/2017,5878.089844,6760.149902,5828.339844,6522.450195,6522.450195,1135256036,6200.27002
11/14/2017,6522.450195,6728.589844,6419.180176,6597.060059,6597.060059,634604991,6559.755127
11/15/2017,6597.060059,7330.060059,6596.939941,7283.220215,7283.220215,922959468,6940.140137
11/16/2017,7283.02002,7964.640137,7119.169922,7853.680176,7853.680176,1010130763,7568.350098
11/17/2017,7853.680176,8000.189941,7534.700195,7699.950195,7699.950195,917599923,7776.815186
11/18/2017,7699.950195,7857.52002,7458.899902,7780.910156,7780.910156,571121111,7740.430176
11/19/2017,7781.02002,8100.870117,7675.410156,8042.640137,8042.640137,541391321,7911.830079
11/20/2017,8042.640137,8294.120117,7947.279785,8244.69043,8244.69043,617354329,8143.665284
11/21/2017,8245.870117,8368.360352,7819.060059,8099.970215,8099.970215,938345413,8172.920166
11/22/2017,8099.919922,8304.370117,8091.629883,8234.549805,8234.549805,539697375,8167.234864
11/23/2017,8234.5,8266.549805,8012.350098,8013.410156,8013.410156,555465146,8123.955078
11/24/2017,8013.379883,8332.94043,7900.169922,8200.799805,8200.799805,595710405,8107.089844
11/25/2017,8203.450195,8761.980469,8153.700195,8754.69043,8754.69043,718483679,8479.070313
11/26/2017,8754.620117,9474.620117,8746.55957,9318.419922,9318.419922,782499976,9036.52002
11/27/2017,9318.419922,9733.610352,9316.839844,9733.200195,9733.200195,1025175619,9525.810059
11/28/2017,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615,9819.334961
11/29/2017,9906.040039,11417.83984,8938.700195,9837.860352,9837.860352,2418792360,9871.950196
11/30/2017,9848.049805,10689.05957,9023.769531,9946.759766,9946.759766,1836210107,9897.404786
12/1/2017,9947.080078,10942.79981,9420.929688,10861.46973,10861.46973,1353669597,10404.2749
12/2/2017,10861.46973,11175.23047,10715.54981,10912.73047,10912.73047,950474241,10887.1001
12/3/2017,10912.71973,11851.08984,10578.42969,11246.20996,11246.20996,1380012064,11079.46484
12/4/2017,11244.2002,11624.62988,10917.80957,11623.91016,11623.91016,1057859226,11434.05518
12/5/2017,11624.37012,11901.87012,11486.12988,11667.12988,11667.12988,1048839303,11645.75
12/6/2017,11667.12988,13843.2002,11661.75977,13749.57031,13749.57031,2437037791,12708.3501
12/7/2017,13750.08984,16879.25977,13401.61035,16850.31055,16850.31055,4510225316,15300.2002
12/8/2017,16867.98047,17294.84961,13906.09961,16047.61035,16047.61035,4546014731,16457.79541
12/9/2017,16048.17969,16313.17969,13151.46973,14843.41992,14843.41992,2699876215,15445.79981
12/10/2017,14839.98047,15783.2002,13031,15059.59961,15059.59961,2904037859,14949.79004
12/11/2017,15060.4502,17399.17969,15024.55957,16732.4707,16732.4707,2634267594,15896.46045
12/12/2017,16733.28906,17560.65039,16254.53027,17083.90039,17083.90039,2246138895,16908.59473
12/13/2017,17083.90039,17267.96094,15669.86035,16286.82031,16286.82031,2576055941,16685.36035
12/14/2017,16286.82031,16941.08008,16023.63965,16467.91016,16467.91016,1773813863,16377.36523
12/15/2017,16467.91016,17987.0293,16442.19922,17604.84961,17604.84961,2682351213,17036.37988
12/16/2017,17594.08008,19587.69922,17318.53906,19345.49023,19345.49023,2078806368,18469.78516
12/17/2017,19346.59961,19870.61914,18750.91016,19065.71094,19065.71094,2264650369,19206.15527
12/18/2017,19065.71094,19221.09961,18114.41992,18972.32031,18972.32031,2597510049,19019.01563
12/19/2017,18971.18945,19021.9707,16812.80078,17523.69922,17523.69922,3136709262,18247.44434
12/20/2017,17521.73047,17813.59961,15642.69043,16461.9707,16461.9707,3791752510,16991.85059
12/21/2017,16461.08984,17301.83008,14952.98047,15632.12012,15632.12012,2619295475,16046.60498
12/22/2017,15632.12012,15823.71973,10875.70996,13664.96973,13664.96973,6245731508,14648.54492
12/23/2017,13664.96973,15493.23047,13356.07031,14396.45996,14396.45996,2491903154,14030.71484
12/24/2017,14396.62988,14413.71973,12166.4502,13789.9502,13789.9502,2428437693,14093.29004
12/25/2017,13789.9502,14467.42969,13010.70996,13833.49023,13833.49023,1487888106,13811.72021
12/26/2017,13830.19043,16094.66992,13748.49023,15756.55957,15756.55957,2198577125,14793.375
12/27/2017,15757.01953,16514.58984,14534.66016,15416.63965,15416.63965,2162831128,15586.82959
12/28/2017,15416.33984,15505.50977,13466.07031,14398.7002,14398.7002,2425912717,14907.52002
12/29/2017,14398.4502,15109.80957,13951.08008,14392.57031,14392.57031,1733583750,14395.51025
12/30/2017,14392.13965,14461.45996,11962.08984,12531.51953,12531.51953,2387311023,13461.82959
12/31/2017,12532.37988,14241.82031,12359.42969,13850.40039,13850.40039,1492142483,13191.39014
1/1/2018,13850.49023,13921.53027,12877.66992,13444.87988,13444.87988,1057521524,13647.68506
1/2/2018,13444.87988,15306.12988,12934.16016,14754.12988,14754.12988,1956783037,14099.50488
1/3/2018,14754.08984,15435.00977,14579.70996,15156.62012,15156.62012,1604206990,14955.35498
1/4/2018,15156.49023,15408.66016,14244.66992,15180.08008,15180.08008,1656714736,15168.28516
1/5/2018,15180.08008,17126.94922,14832.36035,16954.7793,16954.7793,2283988962,16067.42969
1/6/2018,16954.75977,17252.84961,16286.57031,17172.30078,17172.30078,1412703790,17063.53027
1/7/2018,17174.5,17184.81055,15791.12988,16228.16016,16228.16016,1309532650,16701.33008
1/8/2018,16228.25977,16302.91992,13902.30957,14976.16992,14976.16992,2166366561,15602.21484
1/9/2018,14976.16992,15390.28027,14221.54981,14468.5,14468.5,1486802326,14722.33496
1/10/2018,14468.08984,14919.49023,13450.54004,14919.49023,14919.49023,2025083791,14693.79004
1/11/2018,14920.36035,14979.95996,12825.9502,13308.05957,13308.05957,2373494121,14114.20996
1/12/2018,13308.05957,14129.08008,12851.91016,13841.19043,13841.19043,1402292716,13574.625
1/13/2018,13841.19043,14595.04004,13830.28027,14243.12012,14243.12012,1021352776,14042.15527
1/14/2018,14244.12012,14415.66992,13031.91016,13638.62988,13638.62988,1112590573,13941.375
1/15/2018,13638.62988,14355.82031,13416.70996,13631.98047,13631.98047,1170462750,13635.30518
1/16/2018,13634.59961,13648.83984,10032.69043,11282.49023,11282.49023,3842651741,12458.54492
1/17/2018,11282.49023,11736.29981,9205.379883,11162.7002,11162.7002,3666978316,11222.59521
1/18/2018,11162.7002,12018.42969,10642.33008,11175.51953,11175.51953,2357251805,11169.10986
1/19/2018,11175.51953,11780.49023,10867.17969,11521.75977,11521.75977,1264875700,11348.63965
1/20/2018,11521.82031,13031.04004,11502.11035,12783.94043,12783.94043,1492721765,12152.88037
1/21/2018,12783.54004,12787.34961,11101.73047,11549.92969,11549.92969,1552755289,12166.73486
1/22/2018,11549.98047,11913.74023,10067.75977,10814.51953,10814.51953,1811992345,11182.25
1/23/2018,10814.51953,11388.51953,9980.5,10858.23047,10858.23047,1710180828,10836.375
1/24/2018,10853.78027,11531.59961,10506.54981,11429.01953,11429.01953,1286435482,11141.3999
1/25/2018,11428.11035,11741.91992,10930.33984,11175.87012,11175.87012,1061064251,11301.99023
1/26/2018,11175.87012,11656.54004,10346.86035,11104.2002,11104.2002,1560135332,11140.03516
1/27/2018,11104.33984,11638.69043,10879.2002,11459.70996,11459.70996,1031091633,11282.0249
1/28/2018,11460.38965,12064.19043,11407.94043,11767.74023,11767.74023,1038153169,11614.06494
1/29/2018,11767.74023,11860.29004,11089.51953,11233.9502,11233.9502,920836244,11500.84521
1/30/2018,11234.32031,11263.7002,9871.209961,10107.25977,10107.25977,1720894077,10670.79004
1/31/2018,10107.40039,10377.95996,9698.129883,10226.86035,10226.86035,1230902973,10167.13037
2/1/2018,10226.86035,10280.83984,8726.950195,9114.719727,9114.719727,1964308989,9670.79004
2/2/2018,9114.730469,9147.929688,7786.200195,8870.820313,8870.820313,2768759876,8992.775391
2/3/2018,8872.870117,9504.370117,8194.679688,9251.269531,9251.269531,1253484523,9062.069824
2/4/2018,9251.269531,9400.990234,7889.830078,8218.049805,8218.049805,1413207410,8734.659668
2/5/2018,8218.049805,8391.290039,6627.310059,6937.080078,6937.080078,2534149181,7577.564942
2/6/2018,6936.430176,7932.379883,5968.359863,7701.25,7701.25,3397596513,7318.840088
2/7/2018,7701.25,8572.679688,7208.859863,7592.720215,7592.720215,2159765331,7646.985108
2/8/2018,7593.779785,8643.94043,7590.47998,8260.69043,8260.69043,1594673973,7927.235108
2/9/2018,8259.259766,8743.200195,7775.359863,8696.830078,8696.830078,1348072086,8478.044922
2/10/2018,8696.830078,9081.490234,8176.25,8569.290039,8569.290039,1348923336,8633.060059
2/11/2018,8569.320313,8573.349609,7862.310059,8084.609863,8084.609863,1013771945,8326.965088
2/12/2018,8084.609863,8997.339844,8084.410156,8911.269531,8911.269531,1085921871,8497.939697
2/13/2018,8911.169922,8955.150391,8379.349609,8544.69043,8544.69043,853320352,8727.930176
2/14/2018,8544.69043,9508.219727,8542.980469,9485.639648,9485.639648,1220863360,9015.165039
2/15/2018,9485.639648,10223.58008,9363.379883,10033.75,10033.75,1666668487,9759.694824
2/16/2018,10033.75,10303.13965,9720.379883,10188.73047,10188.73047,1061827697,10111.24023
2/17/2018,10188.73047,11119.4502,10074.07031,11097.20996,11097.20996,1327921168,10642.97022
2/18/2018,11097.20996,11288.33984,10161.00977,10417.23047,10417.23047,1659704217,10757.22022
2/19/2018,10418.12012,11265.95996,10336.32031,11182.28027,11182.28027,1186535653,10800.2002
2/20/2018,11182.28027,11802.23047,11130.9502,11256.42969,11256.42969,1640343867,11219.35498
2/21/2018,11256.78027,11295.58008,10256.20996,10481.66016,10481.66016,1982721124,10869.22021
2/22/2018,10481.66016,10941.57031,9757.19043,9847.959961,9847.959961,1795951829,10164.81006
2/23/2018,9847.959961,10420.66992,9604,10175.50977,10175.50977,1399448203,10011.73486
2/24/2018,10175.50977,10528,9396.540039,9705.730469,9705.730469,1244484468,9940.620118
2/25/2018,9705.730469,9873.790039,9329.44043,9610.110352,9610.110352,793093192,9657.920411
2/26/2018,9610.110352,10457.50977,9411.820313,10326.5,10326.5,1181729273,9968.305176
2/27/2018,10326.5,10879.37988,10154.24023,10594.75977,10594.75977,1060840699,10460.62988
2/28/2018,10594.75977,11067.75977,10303.13965,10334.44043,10334.44043,1126074675,10464.6001
3/1/2018,10334.44043,11090.29981,10247.55957,10929.37012,10929.37012,952472120,10631.90527
3/2/2018,10929.37012,11191.94043,10801.4502,11043.12012,11043.12012,852908489,10986.24512
3/3/2018,11043.12012,11530.66016,11043.12012,11465.36035,11465.36035,812200126,11254.24023
3/4/2018,11465.36035,11539.79004,11084.00977,11504.41992,11504.41992,690727335,11484.89014
3/5/2018,11503.94043,11694.15039,11431.54981,11440.73047,11440.73047,791471905,11472.33545
3/6/2018,11440.33008,11441.65039,10589.28027,10735.4502,10735.4502,1210081181,11087.89014
3/7/2018,10735.4502,10913.7002,9470.730469,9928.55957,9928.55957,1858869115,10332.00488
3/8/2018,9928.55957,10119.20996,9086.849609,9316.719727,9316.719727,1492236089,9622.639649
3/9/2018,9316.769531,9433.379883,8393.450195,9252.759766,9252.759766,2081621422,9284.764649
3/10/2018,9252.759766,9518.620117,8727.429688,8797.269531,8797.269531,1084925795,9025.014649
3/11/2018,8797.269531,9735.639648,8484.320313,9544.839844,9544.839844,1374814644,9171.054688
3/12/2018,9543.980469,9907.410156,8796.519531,9142.150391,9142.150391,1435404200,9343.06543
3/13/2018,9142.269531,9486.120117,8856.650391,9160.120117,9160.120117,1228556284,9151.194824
3/14/2018,9160.120117,9360.660156,7966.939941,8217.700195,8217.700195,1385572511,8688.910156
3/15/2018,8216.219727,8432.120117,7698.470215,8268.410156,8268.410156,1519850464,8242.314942
3/16/2018,8267.950195,8616.629883,7924.109863,8283.230469,8283.230469,1082790136,8275.590332
3/17/2018,8283.230469,8360.639648,7765.410156,7883.450195,7883.450195,901939422,8083.340332
3/18/2018,7882.669922,8299.860352,7318.459961,8215.400391,8215.400391,1535519444,8049.035157
3/19/2018,8215.5,8725.599609,8129.660156,8623.139648,8623.139648,1447812723,8419.319824
3/20/2018,8623.139648,9056.230469,8339.799805,8920.709961,8920.709961,1150462439,8771.924805
3/21/2018,8920.530273,9184.509766,8778.69043,8911.349609,8911.349609,991376396,8915.939941
3/22/2018,8911.370117,9107,8500.879883,8724.980469,8724.980469,1023286566,8818.175293
3/23/2018,8724.980469,8935.879883,8307.580078,8934.799805,8934.799805,939997284,8829.890137
3/24/2018,8935.509766,9036.230469,8515.530273,8548.05957,8548.05957,827663165,8741.784668
3/25/2018,8548.389648,8690.360352,8395.849609,8472.839844,8472.839844,657643520,8510.614746
3/25/2018,8472.55957,8521.040039,7869.27002,8152.200195,8152.200195,1079038734,8312.379883
3/26/2018,8152.180176,8226.240234,7752.299805,7808.47998,7808.47998,930754990,7980.330078
3/27/2018,7808.419922,8117.790039,7752.600098,7959.779785,7959.779785,657712114,7884.099854
3/28/2018,7959.779785,7983.77002,6927.109863,7106.620117,7106.620117,1379180030,7533.199951
3/29/2018,7106.620117,7280.27002,6595.259766,6853.759766,6853.759766,1584675343,6980.189942
3/30/2018,6853.75,7228.399902,6806.339844,6943.77002,6943.77002,915400590,6898.76001
3/31/2018,6943.77002,7056.220215,6463.540039,6835.839844,6835.839844,889887684,6889.804932
4/1/2018,6835.580078,8218.660156,6792.299805,7074.600098,7074.600098,748861435,6955.090088
4/2/2018,7074.649902,7528.970215,7039.879883,7434.299805,7434.299805,905326798,7254.474854
4/3/2018,7434.299805,7442.419922,6727.089844,6815.5,6815.5,877199782,7124.899903
4/4/2018,6815.5,6933.660156,6602.379883,6790.450195,6790.450195,777145174,6802.975098
4/5/2018,6790.450195,6869.529785,6526.669922,6634.859863,6634.859863,605651287,6712.655029
4/6/2018,6634.859863,7083.850098,6624.470215,6917.200195,6917.200195,564883141,6776.030029
4/7/2018,6917.200195,7132.029785,6911.02002,7049.919922,7049.919922,425825572,6983.560059
4/8/2018,7049.919922,7204.279785,6633.689941,6789.529785,6789.529785,901883664,6919.724854
4/9/2018,6789.529785,6922.839844,6676.720215,6871.069824,6871.069824,424510977,6830.299805
4/10/2018,6871.069824,6999.370117,6839.160156,6977.129883,6977.129883,450141340,6924.099854
4/11/2018,6977.040039,8051.950195,6791.330078,7927.72998,7927.72998,1490759969,7452.38501
4/12/2018,7927.72998,8237.160156,7758.799805,7899.109863,7899.109863,1171435820,7913.419922
4/13/2018,7898.740234,8195.339844,7841.189941,8022.509766,8022.509766,537286381,7960.625
4/14/2018,8022.509766,8437.030273,8021.040039,8376.730469,8376.730469,570527804,8199.620118
4/15/2018,8376.730469,8430.929688,7929.240234,8079.77002,8079.77002,713471956,8228.250245
4/16/2018,8079.77002,8187.600098,7858.120117,7921.629883,7921.629883,580880500,8000.699952
4/17/2018,7921.649902,8246.570313,7908.919922,8189.959961,8189.959961,593500791,8055.804932
4/18/2018,8189.919922,8321.009766,8136.419922,8301.820313,8301.820313,602099034,8245.870118
4/19/2018,8301.820313,8945.139648,8243.490234,8877.080078,8877.080078,979994921,8589.450196
4/20/2018,8877.150391,9047.820313,8631.179688,8935.719727,8935.719727,829073400,8906.435059
4/21/2018,8935.849609,9043.980469,8788.44043,8823.360352,8823.360352,610183093,8879.604981
4/22/2018,8823.459961,9025.730469,8804.200195,8968.25,8968.25,553892335,8895.854981
4/23/2018,8967.860352,9741.910156,8957.679688,9655.769531,9655.769531,1276464750,9311.814942
4/24/2018,9657.69043,9765.230469,8757.05957,8873.620117,8873.620117,1779806222,9265.655274
4/25/2018,8873.570313,9315.129883,8669.379883,9282.120117,9282.120117,997427934,9077.845215
4/26/2018,9289.009766,9385.870117,8923.480469,8938.469727,8938.469727,758182407,9113.739747
4/27/2018,8938.469727,9435.900391,8892.519531,9351.469727,9351.469727,774111704,9144.969727
4/28/2018,9349.94043,9552.669922,9189.070313,9407.040039,9407.040039,640931911,9378.490235
4/29/2018,9407.349609,9459.80957,9133.599609,9248.450195,9248.450195,574099218,9327.899902
4/30/2018,9248.25,9251.660156,8851.099609,9077.280273,9077.280273,669555436,9162.765137
5/1/2018,9077.280273,9271.620117,8993.820313,9232.19043,9232.19043,527488395,9154.735352
5/2/2018,9232.19043,9817.19043,9172.280273,9745.040039,9745.040039,857646889,9488.615235
5/3/2018,9746.259766,9785.150391,9547.209961,9699.610352,9699.610352,663887678,9722.935059
5/4/2018,9700.370117,9968.849609,9687.089844,9845.900391,9845.900391,679872376,9773.135254
5/5/2018,9846.44043,9936.959961,9441.929688,9644.919922,9644.919922,608650204,9745.680176
5/6/2018,9643.990234,9662.230469,9202.129883,9377.80957,9377.80957,692580062,9510.899902
5/7/2018,9377.080078,9472.089844,9063.070313,9196.129883,9196.129883,673924125,9286.604981
5/8/2018,9196.129883,9373.459961,8987.269531,9321.160156,9321.160156,625495066,9258.64502
5/9/2018,9321.519531,9393.950195,9017.129883,9032.219727,9032.219727,629850604,9176.869629
5/10/2018,9032.219727,9032.269531,8363.5,8421,8421,1176888629,8726.609864
5/11/2018,8420.820313,8653.799805,8225.969727,8486.669922,8486.669922,783972252,8453.745118
5/12/2018,8488.070313,8773.959961,8350.910156,8709.459961,8709.459961,525395861,8598.765137
5/13/2018,8709.459961,8883,8312.719727,8672.900391,8672.900391,874543293,8691.180176
5/14/2018,8672.879883,8848.69043,8441.25,8480.160156,8480.160156,730739738,8576.52002
5/15/2018,8480.160156,8501.650391,8119.169922,8344.780273,8344.780273,789660713,8412.470215
5/16/2018,8342.69043,8476.450195,8015.77002,8071.040039,8071.040039,615539512,8206.865235
5/17/2018,8071.040039,8280.450195,7940.350098,8247.910156,8247.910156,558167598,8159.475098
5/18/2018,8247.910156,8397.269531,8160.799805,8249.240234,8249.240234,381458405,8248.575195
5/19/2018,8249.240234,8591.450195,8181.459961,8533,8533,418898289,8391.120117
5/20/2018,8533.219727,8585.849609,8347.879883,8419.650391,8419.650391,463653636,8476.435059
5/21/2018,8419.669922,8428.599609,7962.430176,7992.75,7992.75,543342369,8206.209961
5/22/2018,7992.75,8031.629883,7460.660156,7505.77002,7505.77002,934151146,7749.26001
